"","X1","X2","X3","X4","Y"
"1",-0.129354411339292,0.842414770181752,0.0284579486341352,0.0125417822569535,0.206534135943643
"2",0.0984485483216896,1.1927588218355,-0.483740891341195,0.0255033945505109,0.110603591209878
"3",-0.161002585295155,-0.139502094641951,-0.443859980857898,0.00221027388708734,-0.048588103337163
"4",0.930895129105633,-0.120531507503667,-0.511922729138849,0.012265537144243,0.123849358287012
"5",-0.880831280794165,-0.172977462779118,-0.479632315382518,0.0147961680868738,-0.30015108670593
"6",0.703128887423501,-0.407352314738887,-0.0797711258841628,0.0147885929865097,0.188739505936471
"7",0.353747110120571,0.583113401704236,0.357758427280521,0.0196381306575474,0.200424018422246
"8",1.47123912837373,-0.681304506691848,0.238617855871383,0.0195112700394277,0.384619620359162
"9",0.357434265127698,0.270869274073684,0.0670393877381371,0.0195075562942039,-0.12729970920057
"10",-0.000429735286088397,0.186808870169401,-0.596759026457451,0.0085944877961099,-0.118017074904985
"11",0.584431440523894,0.53197903169087,0.6413751713417,0.0115441209744266,0.495732354022703
"12",0.733020527569738,0.46621932872752,0.124716293601157,0.0284964561900348,0.232932911335392
"13",0.256470893414738,-0.559498824186634,-0.0629572609862318,0.00205527068291239,0.109322503849551
"14",-0.462032704715754,0.140906140483773,-1.79198827347403,-0.0136930355799946,-0.635948680894794
"15",0.632349729375499,-0.298431065021421,0.134887050186599,0.00475686616536268,0.332900283729312
"16",-0.126618783782254,-0.963434383035153,-0.888865628945222,-0.00473709130358137,0.0413862782832856
"17",0.323478021661999,0.0822286416652453,-0.480680334882401,0.0284686484088403,-0.15154824848239
"18",1.63240152795224,-0.465936760496461,0.469819946585158,0.00823248270804343,0.653771150095284
"19",-0.541139318199844,0.681884688363724,-0.0805593521202877,0.0251818283443205,-0.0627685855632248
"20",1.10844642796357,-0.356918948555547,-0.0840540797149849,-0.00306651012243804,0.257584322086059
"21",0.443648892375879,0.535772151970438,-0.609871715306869,0.00388914481028498,-0.0520724094826217
"22",-1.10964990329107,0.405170454674962,-0.320643724232278,0.00895714411670364,-0.222931238908864
"23",1.1470931966019,-0.250705512801391,-0.652384422040336,-0.00287508991706714,0.0650835655244014
"24",0.00270838535638429,-1.19293075783011,0.583243427499305,-0.00489249849358378,0.390466256449691
"25",-1.84666231244819,0.544244955146933,-0.820948648656544,0.00723023018253381,-0.61092951944627
"26",0.517511774431732,0.418142814347492,-0.154249298923876,0.0168434329539495,0.0196938650369372
"27",-0.781502636113085,1.11465731204462,-0.139435663009515,0.00790913856829854,-0.0111825417423005
"28",-0.339050987989181,0.311524167665476,-0.504966891831579,0.00202940443064545,-0.103961487141753
"29",0.186069839945801,0.322774495916478,0.0939977873614369,0.0130685092289372,0.0840735532519525
"30",1.39565406577017,0.0468148841867005,-0.485241786504251,-0.00523702243423301,0.327405201269464
"31",-0.83454224363605,0.277200440175538,-0.627446020630555,0.0138229720706083,-0.272748000835675
"32",-1.33154724066208,-0.56197085605122,-0.0414164416158301,-0.00787323083396387,-0.434780219341434
"33",3.10973041935987,-1.36638979663819,0.460789998320338,0.013654536712207,1.48165375360845
"34",0.166420394888438,0.513168499055264,-0.401690994723426,0.0245424663110989,-0.103984153602665
"35",-0.224733020137239,0.191809316497607,0.0642182021152106,0.0132682480180687,-0.020962994445806
"36",0.548075290277971,0.0464369664806465,1.02633792451981,0.00683265081842193,0.558738040868548
"37",1.50028979800408,-0.848966189984361,1.03752223527949,0.00210913785121265,0.8784921963337
"38",0.769287938099095,0.0455254797264115,-0.0463522080791349,-0.00184301025527722,0.102561008977724
"39",-0.96766275011777,0.717376763387385,0.486970347388835,0.00650264538884869,-0.122978245825755
"40",1.75292814441198,-0.646943840665832,0.119841664750479,-0.00263900068972769,0.496905287331007
"41",-0.278766355710459,-0.519348771153117,-0.590980786025608,-0.00563257219999004,0.110946300760464
"42",-2.39817916719065,-0.42794174072628,-1.02413361061191,0.0196452026928962,-0.620629491881974
"43",-0.389336503272761,0.04291331775484,-0.341948162804486,0.0324072246922847,-0.119617172832117
"44",0.305712736530773,-0.259340292453582,-0.0239332166676091,0.00235869077576955,0.0291682194593334
"45",0.0878027605210832,-0.218746947235794,0.439832520273168,0.026435590685613,0.248995140096768
"46",-0.172108397990366,-1.17706704019632,-0.138100563926747,0.015052731173007,0.28790464721637
"47",1.91401715226858,-0.086703844666033,1.60911328898096,-0.00455783731369055,0.82378052422064
"48",-0.0474800733834177,0.381880504590898,-0.151273141394817,-0.000943933762040964,-0.0175142101723875
"49",-0.0168048209222246,0.0492756081432516,-0.0249572072980001,0.0048314133763704,-0.00303877171700174
"50",-2.60337172511558,0.874205371256985,0.1081829592771,0.0142927311963876,-0.421907679682338
"51",0.165531333714041,0.0877036810320025,-0.228795807093342,-0.0018309124245588,-0.00530920298041259
"52",1.12290262418847,-0.0728159396659473,-0.710480994909497,-0.00264012669500703,0.0893909584233609
"53",0.244932350739277,-0.124640240764768,0.0270042548832339,-0.0126726229319675,0.175427762543506
"54",0.52616174104272,1.32908650832617,0.445037611977713,0.015812335450698,0.572082329119589
"55",0.0208341431554663,-0.975405037943476,0.652243378535791,0.0149565254183364,0.404391348965515
"56",-1.10897915666827,-0.263868954125955,-0.904690424445441,0.00468510415990445,-0.415996081250249
"57",1.43259524878066,-0.71092103922061,-0.0824486413522612,0.0216941318690276,0.295646188580206
"58",0.785606987485777,-1.33228099901302,0.302784120221885,0.024112101291299,0.779244666039153
"59",0.48648744388187,0.306380017921976,-0.316202210497555,0.00643501825159937,-0.0908937437614719
"60",-0.942907646746185,-0.346445408124666,-0.460763111007069,0.0123751350446144,-0.385095024326071
"61",-0.0414300960173717,-0.357550189861313,-0.247691221945534,0.00793208378608192,-0.100483155719442
"62",-0.610595515824403,0.193029473162425,0.335855270455951,-0.00365032551786702,0.00503847346255418
"63",-0.758754458177462,-0.339677129779553,-0.767251973892456,0.016239813425218,-0.422637827810773
"64",0.443904026148317,-0.335836216202917,0.96781187887251,0.0202834618669727,0.266920621360094
"65",-0.00796019607088882,0.784756318252352,0.918897188504303,0.0268331379247869,0.543715154473832
"66",0.956814638597838,-0.353622096006177,0.223713324107176,0.0145207145374262,0.465530636089844
"67",-0.876654854920521,0.116332915036749,-0.0270594758366423,0.0184649597555582,-0.122985905642457
"68",0.922289829223737,0.502416346036582,-0.0330639680477954,0.0265333486257673,0.380035179941578
"69",1.3604984166015,-0.926869085646516,-0.736917769868036,0.00377058230202936,0.12638474237606
"70",-0.611810161741822,0.156761100522968,0.706619735264058,0.0300825226368335,0.129610648440617
"71",-1.50966730524437,0.96578108488404,-0.505633027850733,-0.00514452905192949,-0.0498688860581555
"72",-0.610385149118954,0.593273804067846,-0.900305570475612,-0.00327187846637106,-0.288777639540342
"73",1.87801249227955,0.84075532651064,0.53532507366383,0.0285720745069345,0.805834592643026
"74",-2.50057470463862,0.416027586276882,0.115937719827131,0.0136370305359423,-0.445323243042803
"75",-0.303685818716888,-0.154359423205231,-0.309576495097712,0.0289748238655298,-0.0755319356817802
"76",-0.239051585826132,-0.91718305755428,0.836801426036352,0.0251281081638959,0.365714272259108
"77",1.52921337236187,-0.509745207766493,0.156050011068716,0.0262309659365448,0.374483427055555
"78",-0.759143629276014,-0.0334045514851661,-1.38734924907793,0.0102689618195722,-0.368154760745834
"79",-0.538570628491005,-0.757077406986149,0.722229570434228,0.011992755524184,0.119220010270361
"80",-0.140219547626147,0.344348615411878,0.253403277764672,0.0124825201275789,0.14988192099626
"81",1.4797483340864,-0.687734742059588,1.29541877099444,0.0230893231875556,0.864347601105639
"82",-1.27268162956585,0.628707334406122,-0.821486752763142,0.0217033583534566,-0.219318663022477
"83",0.150292594273404,0.646580534086297,0.136259375705773,0.0155460225741625,0.177798058623706
"84",-0.723516987792762,0.354483586793456,-1.05975802201448,0.01491455590225,-0.501509272787218
